STATE_CODE_001,ID,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,LONG_017_DD,LAT_016_DD,failure_probability,failure_loss,risk
12,870793,1,3,7,0,0,6,86,36100,'KENDALL DR (SR-94)',,'SR826SB TO KENDALL','0.5MI S OF SR-878',99.99,0.127,0,87260002,0,25411873,80190191,8,3,1,1,12,1997,1,7,6300,2021,A,8.3,0,0,0,1,1,1,N,5,N,0,0,A,6,1,5,2,0,0,3,0,8.3,33,83.3,0,0,8.3,9.2,99.99,H,5.09,H,2.3,2.4,8,8,8,N,N,3,54.9,3,28.4,7,9,4,5,N,7,,,,621,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,14,0,,Y,N,10930,2043,0,N,12,G,8,766.36,-80.31719722,25.68853611,,,
12,870794,1,3,7,826,0,6,86,36100,'SNAPPER CREEK CANAL',,'SR-826 SB TO SR-94','0.2 MILE NORTH OF SR-94',99.99,0.026,0,87260003,0,25413217,80190234,0,3,1,1,12,1997,2,0,12000,2022,A,12.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,4,0,12.1,13.5,54.2,0,0,12.1,13,99.99,N,0,N,0,0,7,7,7,7,N,3,46.1,3,35.6,7,9,N,5,9,8,,,,722,24,N,Y24,N,,722,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,4,0,,Y,5,20820,2042,0,N,12,G,7,704.6,-80.31731667,25.69226944,,,
12,870795,1,3,7,826,1,6,86,36100,'SNAPPER CREEK CANAL',,'WB KENDALL- 826NB','0.2MI NOF KENDALL DRIVE',99.99,0.37,0,87260004,0,25413177,80190063,0,3,1,1,12,1997,1,0,8300,2022,A,8.2,0,0,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,4,0,8.2,13.4,53.9,0,0,8.2,9.3,99.99,N,0,N,0,0,8,7,7,7,N,3,61.4,3,47,7,9,N,5,8,8,,,,722,24,N,Y24,N,,722,,,,,,,0,,0,R,1,,1,0,0,1,0,0,0,6,0,,Y,5,14400,2042,0,N,12,G,7,501.27,-80.31684167,25.69215833,,,
12,870799,1,3,2,909,0,6,86,49475,'BISCAYNE CANL C-8',,'COMP SR-909','0.2M N OF NW 119 ST.',99.99,0.282,0,87190000,0,25531110,80112790,3,3,1,1,16,1996,4,0,18500,2021,5,17.4,1,21,0,1,0,0,0,5,0,0,0,A,5,5,1,1,0,0,5,0,17.4,9.1,40.2,2,2,17.4,22.3,99.99,N,0,N,0,0,7,7,7,7,N,1,63.3,1,37.9,7,5,N,5,6,8,,,0,921,24,N,Y24,N,,921,,0,0,0,,,0,,0,N,2,,0,0,0,1,1,N,N,3,0,,Y,5,32098,2043,0,N,12,G,7,896.46,-80.19108333,25.88641667,,,
12,870856,1,3,7,932,2,6,86,30000,'SR-826 & NW 103rd St.',,'Ramp D  Flyover','SR-826 at NW 103rd St.',30.18,0.127,0,87260324,0,25520387,80192170,0,3,1,1,12,2002,2,20,11500,2022,5,14.4,0,90,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,11,0,14.4,55.4,418.6,0,0,14.4,15.3,99.99,H,5.06,H,3.3,3.5,7,7,7,N,N,1,85.6,1,32.7,7,9,4,5,N,7,,,,622,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,4,0,,Y,N,19952,2042,0,N,12,G,7,6404.58,-80.32269444,25.86774167,,,
12,870902,1,3,7,821,0,8,86,32275,'CANAL C-103',,'SR821 SB HEFT 2.7','SB ON RMP SR821 CMPBLL DR',99.99,0.309,1,87471224,0,25282807,80264265,2,2,31,31,12,2001,1,0,1900,2022,5,10.4,0,35,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,5,0,8.2,17.2,78,0,0,8.2,9.1,99.99,N,0,N,0,0,8,8,8,8,N,3,54.4,3,31,7,9,N,5,7,8,,,,222,24,N,Y24,N,,222,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,3296,2042,0,N,12,G,8,709.8,-80.44518056,25.47446389,,,
12,870903,1,3,7,821,0,8,86,32275,'CANAL C-103',,'SR821 NB HEFT 2.7','NB OFF RMP SR821 CMPBLL',99.99,0.095,1,87471225,0,25282813,80263796,2,2,31,31,12,2001,1,0,1900,2022,6,10.1,0,31,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,5,0,8.4,19.5,88.4,0,0,8.4,9.1,99.99,N,0,N,0,0,8,8,8,8,N,3,47.4,3,36.6,8,9,N,5,7,8,,,,222,24,N,Y24,N,,222,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,3296,2042,0,N,12,G,8,804.44,-80.44387778,25.47448056,,,
12,870904,1,3,1,821,0,8,86,45000,'SR836 NW 12ST  CANAL  RR',,'SR821 RAMP SB 27.2','0.5 MILES NORTH OF SR-836',99.99,0.962,1,87471545,0,25465620,80231034,2,2,31,31,12,2004,3,10,4500,2022,6,18.1,0,0,0,1,0,0,0,5,0,0,0,A,1,8,5,2,0,0,5,0,16.8,30.3,127.6,0,0,16.8,17.7,99.99,H,5.58,H,0.9,0.9,8,8,8,7,N,1,53.3,1,33,8,6,3,5,9,8,,,,422,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,0,0,0,6,1,,Y,8,7808,2042,0,N,12,G,8,2258.52,-80.38620556,25.78227778,,,
12,870905,1,3,1,821,0,8,86,45000,'SR836 NW 12ST  CANAL  RR',,'SR821 RAMPNB 26.99','0.5 MILES NORTH OF SR-836',99.99,0.322,1,87471544,0,25465591,80230879,2,2,31,31,12,2002,3,10,4500,2022,6,18.1,0,0,0,1,0,0,0,5,0,0,0,A,1,8,5,2,0,0,5,0,16.8,30.3,127.6,0,0,16.8,17.7,99.99,H,5.58,H,0.9,0.9,8,8,8,7,N,1,53.3,1,33,8,6,3,5,9,8,,,,422,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,0,0,0,6,1,,Y,8,7808,2042,0,N,12,G,8,2258.52,-80.385775,25.78219722,,,
12,870906,1,3,1,91,1,8,86,45000,'MIAMI GARDENS DRIVE',,'SR-91 NB & SB 1.12','1/4 MI N GOLDEN GLADES',99.99,1.794,1,87470000,0,25563056,80132207,0,2,31,31,12,2005,6,6,96600,2022,5,35.4,3,50,0,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,2,0,17.7,27.3,54.5,0,0,35.4,37.5,99.99,H,5.12,H,4.9,0.9,8,8,8,N,N,1,99.9,1,55.5,8,9,9,5,N,8,,,,222,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,1,0,0,11,1,,Y,N,167601,2042,0,N,12,G,8,2043.75,-80.22279722,25.94182222,,,
12,870907,1,3,7,821,0,8,86,43900,'SR821 TPK',,'NW 74th St  31.1','18.1 miles North of US-1',99.99,0.385,1,87471515,0,25502481,80231306,2,2,31,31,12,2009,2,11,7050,2022,A,18,2,0,0,1,1,1,1,5,0,0,0,A,1,6,5,2,0,0,3,0,17.7,44.2,129.5,0,0,18,18.6,99.99,H,5.15,H,3.2,2.4,8,8,8,8,N,3,45.4,3,41.5,8,9,7,5,8,8,,,,322,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,0,0,0,8,1,,Y,8,12232,2042,0,N,12,G,8,2408.7,-80.38696111,25.840225,,,
12,870908,1,3,7,821,0,8,86,43900,'Snapper Creek Canal',,'NW 74 ST NB 31.0','2 miles N of NW 41 ST',99.99,0.225,1,87471514,0,25502068,80231140,1,2,31,31,12,2009,1,0,7050,2022,A,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,6,0,8.5,16.5,98.8,0,0,8.5,9.2,99.99,N,0,N,0,0,8,8,8,8,N,3,54.9,3,44.7,8,9,N,5,8,7,,,,322,24,N,Y24,N,,322,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,12232,2042,0,N,12,G,8,908.96,-80.3865,25.83907778,,,
12,870909,1,3,7,821,0,8,86,43900,'Snapper Creek Canal',,'NW 74 ST NB 31.1','2 miles North of NW 41 ST',99.99,0.203,1,87471516,0,25502819,80231177,2,2,31,31,12,2009,1,0,2900,2022,A,8.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,5,0,8.2,16.8,83.8,0,0,8.2,9.2,99.99,N,0,N,0,0,8,8,8,8,N,3,49.4,3,40.2,8,9,N,5,8,7,,,,322,24,N,Y24,N,,322,,,,,,,,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,5032,2042,0,N,12,G,8,770.96,-80.38660278,25.84116389,,,
12,870910,1,3,1,821,3,8,86,43900,'NW 74th St Canal',,'SR821 SBHFT R 31.1','0.02 M N of NW 74th ST',99.99,0.483,1,87471517,0,25502625,80231490,3,2,31,31,12,2008,1,0,3300,2022,A,16.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,1,0,16.5,28.3,28.3,0,0,16.5,17.4,99.99,N,0,N,0,0,8,8,8,7,N,3,62.1,3,48,8,9,N,5,8,8,,,,422,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,6,1,,Y,8,5726,2042,0,N,12,G,8,492.42,-80.38747222,25.840625,,,
12,870913,1,3,7,821,3,8,86,60225,'SR 874 and SCLRR',,'SR 821 SB Ramp','0.6 MI S of SW 120th St',6.4,28.679,1,87471000,0,25385426,80231008,2,2,31,31,12,2019,1,4,4600,2022,A,8.2,0,99,0,1,1,1,1,5,N,0,0,A,1,4,5,2,0,0,5,0,8.2,37.4,174,0,0,8.2,9.2,6.22,H,6.4,H,2.4,2.4,8,8,8,N,N,3,63,3,37.6,8,9,6,5,N,8,,,0,222,24,N,N,N,,,,0,0,0,,,0,,1,N,1,,0,0,0,1,0,0,0,6,1,,Y,N,9500,2042,0,N,12,G,8,1600.8,-80.38613333,25.64840556,,,
12,870914,1,3,7,821,0,8,86,77075,'Snapper Creek Canal C-2',,'SR821 NB HEFT 23.2','0.55 South of SW 40th ST',99.99,0.05,0,87471000,0,25432453,80225994,0,2,31,31,12,2019,3,0,7900,2021,A,15.8,0,49,1,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,15.8,16.1,41.5,0,0,15.8,16.8,99.99,N,0,N,0,0,9,9,9,9,N,3,56.8,3,43.7,9,9,N,5,9,4,,,,1121,24,N,Y24,N,,1121,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,5,9800,2042,0,N,12,G,9,697.2,-80.38331667,25.72348056,,,
12,870915,1,1,7,75,0,8,86,45000,'I-75 SB/Turnpike Heft SB',,'1-75 Rmp (SB) 39.2','I-75 Exprs to TPK HEFT',30.45,0.274,1,87471397,0,25570046,80210626,2,2,31,31,12,2017,1,14,5600,2021,A,8.2,0,0,0,1,1,N,N,5,N,0,0,A,6,1,4,5,0,0,9,0,8.2,76.2,614.2,0,0,8.2,9.1,30.45,H,5.06,H,3.7,3.7,9,9,9,N,N,3,43.1,3,33.3,9,9,6,5,N,7,,,,1221,24,Y24,N,N,1221,,,,,,,,0,,0,L,1,,1,0,0,1,0,0,0,6,1,,Y,N,9716,2043,0,N,12,G,9,5589.22,-80.35173889,25.95012778,,,
12,870916,1,1,7,75,0,8,86,45000,'I-75 SB/Turnpike Heft SB',,'I-75 Rmp (NB) 39.2','I-75 Exprs to TPK HEFT',30.45,0.473,1,87471390,0,25565778,80210670,2,2,31,31,12,2017,1,13,5600,2021,A,8.2,0,0,0,1,1,N,N,5,N,0,0,A,6,1,4,5,0,0,7,0,8.2,76.2,454.8,0,0,8.2,9.1,30.45,H,5.06,H,3.7,3.7,9,9,9,N,N,3,43.1,3,33.3,9,9,6,5,N,7,,,,1221,24,Y24,N,N,1221,,,,,,,,0,,0,R,1,,1,0,0,1,0,0,0,6,1,,Y,N,9716,2043,0,N,12,G,9,4138.68,-80.35186111,25.94938333,,,
12,870919,1,3,1,821,0,8,86,36100,'C-100 CANAL',,'SR 821 NB HEFT 18','5.3 Miles North of US-1',99.99,29.113,1,87471000,0,25390882,80230933,2,2,31,31,12,2019,4,0,49500,2022,A,25,0,0,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,1,0,25.3,36.8,36.8,0,0,25,25.9,99.99,N,0,N,0,0,9,9,9,9,N,3,48,3,35.9,9,9,N,5,9,8,,,,422,24,N,N,N,,,,,,,,,0,,0,R,1,,1,0,0,1,0,0,0,8,1,,Y,8,85882,2042,0,N,12,G,9,953.12,-80.385925,25.65245,,,
12,870921,1,3,1,821,0,8,86,36100,'SR 874 and CSXRR',,'SR 821 NB 17.9','0.6 MI S. of SW 120th St',7.32,28.968,1,87471000,0,25385997,80230755,0,2,31,31,12,2019,3,6,95800,2022,A,21.9,0,43,0,1,1,N,N,5,N,0,0,A,1,4,5,2,0,0,4,0,21.9,47.1,158.1,0,0,21.9,22.9,7.28,H,5.61,H,1.8,4.3,9,9,9,N,N,3,60.4,3,36.6,9,9,5,5,N,8,,,,422,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,N,166213,2042,0,N,12,G,9,3620.49,-80.38543056,25.64999167,,,
12,870922,1,3,7,821,0,8,86,36100,'SW 88th ST Kendall Dr',,'SR 821 HEFT SB20.3','7.7 Miles N of US 1',99.99,0.467,1,87471501,0,25411035,80232167,0,2,31,31,12,2021,1,10,5000,2022,A,8.2,0,0,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,3,0,8.2,32,57,0,0,8.2,9.2,99.99,H,5.12,H,0.9,0.9,8,8,8,N,N,3,61.4,3,38.8,8,9,3,5,N,7,,,,422,24,N,N,N,,,,,,,,,0,,0,N,1,,0,0,0,1,0,0,0,8,1,,Y,N,9000,2042,0,N,12,G,8,524.4,-80.38935278,25.68620833,,,
12,870924,1,3,7,836,1,8,86,70275,'SR821 NB HEFT',,'SR 836 EB 26.4','0.9 MILES NORTH OF US 41',5.18,42.648,1,87471000,0,25462689,80230785,2,2,31,31,12,2021,1,6,36500,2022,A,11.3,0,18,1,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,2,0,11.3,64.3,128.6,0,0,11.3,12.2,30.45,H,5.18,H,3.7,0,8,8,8,N,N,3,51.3,3,39.6,8,9,6,5,N,7,,,0,422,24,Y24,N,N,422,,,0,0,0,,,0,,0,N,1,,1,0,0,1,0,0,0,5,1,,Y,N,48800,2042,0,N,12,G,8,1568.92,-80.38551389,25.77413611,,,
12,870926,1,3,7,821,0,8,86,56125,'Canal C-1N',,'SR821 HEFT NB14.01','1.15 MI N. of US 1',99.99,0.237,0,87471601,0,25354895,80222356,2,2,31,31,12,2016,3,0,12900,2022,A,12.5,0,45,0,1,1,1,1,5,0,0,0,A,5,5,1,1,0,0,3,0,12.5,14.5,43.4,0,1.5,12.5,15.2,99.99,N,0,N,0,0,9,9,9,9,N,3,51.3,3,39.6,9,4,N,5,9,8,,,,322,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,5,1,1,Y,8,18700,2042,0,N,12,G,9,659.68,-80.37321111,25.59693056,,,
12,870927,1,3,7,821,0,8,86,70275,'TAMIAMI CANAL',,'SR821 SB HEFT 25.6','SR 821 SB HEFT',99.99,1.156,0,87200050,0,25454099,80231460,2,2,31,31,12,2021,3,0,10300,2022,A,16.8,0,26,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,16.8,9.7,28.3,0,0,16.8,16.8,5.67,N,0,N,0,0,8,8,7,7,N,3,49.4,3,38.2,7,9,N,5,7,8,,,0,422,24,N,Y24,N,,422,,0,0,0,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,13900,2042,0,N,12,G,7,475.44,-80.38738889,25.76138611,,,
12,870928,1,5,1,24,0,8,86,77075,'SR 821 & SW 117 Av&Canal',,'SW 24th ST 24.675','2.0 MI WEST OF SW 57 AVE',99.99,39.711,0,87471000,0,25444680,80230380,3,3,31,31,19,2019,4,12,33000,2022,A,9.3,3,0,0,1,1,1,1,5,0,0,0,A,5,6,5,2,0,0,4,0,9.3,43,156.7,4.5,1.8,18.3,26.5,30.18,H,5.21,H,3.4,0,8,8,8,8,N,3,59.8,3,34.3,8,5,5,5,7,6,,,0,422,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,1,1,0,0,13,1,,Y,5,57255,2042,0,N,12,G,8,4152.55,-80.38438889,25.74633333,,,
12,870929,1,3,7,836,4,8,86,70275,'SR821 NB HEFT',,'SR 836 WB 26.5','SR 836 / HEFT Intchg',99.99,42.809,1,87471000,0,25463245,80230815,2,2,31,31,12,2021,1,6,36500,2022,A,10.7,0,0,0,1,1,N,N,5,N,0,0,A,1,1,4,5,0,0,2,0,10.7,63.1,122.5,0,0,10.7,11.8,99.99,H,5.85,H,3.7,3.7,9,9,9,N,N,3,51.9,3,39.8,9,9,6,5,N,7,,,0,422,24,Y24,N,N,422,,,0,0,0,,,0,,0,N,1,,1,0,0,1,0,0,0,5,1,,Y,N,48800,2042,0,N,12,G,9,1445.5,-80.38559722,25.77568056,,,
12,870930,1,3,1,821,0,8,86,36100,'N/A',,'SR 821 TPKE','0.78 mi N of SR 94',30.45,34.118,1,87471000,0,25414740,80230800,0,2,31,31,12,1971,11,0,107400,2021,6,47.2,3,55,0,0,N,1,N,5,N,0,0,A,1,0,1,19,0,0,1,0,28,7.9,7.9,0,0,0,0,30.45,N,0,N,0,0,N,N,N,N,7,1,73.1,1,43.7,7,N,N,5,N,8,,,,321,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,2021,N,N,N,N,8,1,,Y,9,186340,2042,0,N,12,G,7,372.88,-80.38555556,25.6965,,,
12,870935,1,3,1,821,0,8,86,55900,'Golden Glades Canal',,'SR821 HEFT SB 37.2','24.3 MILES NORTH OF US-1',99.99,60.178,1,87471000,0,25554026,80223178,2,2,31,31,12,2022,3,0,116100,2022,A,26.8,0,25,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,3,0,26.8,35.2,99.7,0,0,26.8,27.7,99.99,N,0,N,0,0,9,8,9,9,N,3,50,3,38.6,8,9,N,5,8,8,,,0,522,24,N,N,N,,,,0,0,0,,,0,,0,R,1,,1,0,0,1,0,0,0,9,1,,Y,8,182200,2042,0,N,12,G,8,2761.69,-80.37549444,25.92785,,,
12,870936,1,3,1,821,0,8,86,55900,'Golden Glades Canal',,'SR821 HEFT NB 37.2','24.3 MILES NORTH OF US-1',99.99,60.178,1,87471000,0,25554035,80223054,2,2,31,31,12,2022,3,0,116100,2022,A,30.4,0,25,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,3,0,99.9,35.2,99.7,0,0,30.4,31.3,99.99,N,0,N,0,0,8,8,9,9,N,3,52.3,3,40.2,8,9,N,5,9,8,,,0,522,24,N,N,N,,,,0,0,0,,,0,,0,R,1,,1,0,0,1,0,0,0,9,1,,Y,8,182200,2042,0,N,12,G,8,3120.61,-80.37515,25.927875,,,
12,870943,1,3,1,821,0,8,86,45000,'SR 836 NW 12ST CANAL RR',,'SR 821 RMPNB 26.99','0.5 Miles N of SR 836',99.99,43.774,1,87471544,0,25465630,80230790,3,2,31,31,12,2021,4,10,42800,2022,A,21.9,0,0,0,1,1,1,1,5,0,0,0,A,1,8,5,2,0,0,5,0,21.9,32,127.7,0,0,21.9,22.9,99.99,H,5.58,H,0.9,0.9,9,9,9,9,N,3,56.5,3,36.9,9,7,3,5,9,8,,,,422,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,76300,2042,0,N,12,G,9,2924.33,-80.38552778,25.78230556,,,
12,870944,1,3,7,821,0,8,86,45000,'SNAPPER CREEK CANAL',,'SR821 RAMP C1 27.1','0.2MI NORTH OF NW 12TH ST',30.45,0.093,0,87471540,0,25470790,80230550,5,2,31,31,12,2021,2,0,12200,2022,A,14,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,1,0,0,3,0,14,11.9,35.7,0,0,14,14.8,99.99,N,0,N,0,0,9,9,9,9,N,3,54.9,3,42.1,9,9,N,5,9,6,,,,422,24,N,Y24,N,,422,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,8,1,,Y,8,17180,2042,0,N,12,G,9,528.36,-80.38486111,25.78552778,,,
12,870950,1,3,1,823,0,6,86,45000,'C-9 CANAL',,'FLAMINGO RD/RED RD','0.5MI S. OF FLA. TPK.',99.99,14.903,0,87002000,0,25575128,80174109,3,3,1,1,14,1989,6,0,43000,2021,5,30.4,2,0,0,1,0,0,1,5,0,0,0,A,5,5,2,1,0,0,3,0,30.1,13.4,38.4,0,1.5,30.1,33.2,99.99,N,0,N,0,0,7,7,7,8,N,1,52,1,31.2,7,9,N,5,7,8,,,0,1121,24,N,Y24,N,,1121,,0,0,0,,,0,,0,N,2,,1,0,0,1,1,0,0,7,0,1,Y,5,74605,2043,0,N,12,G,7,1274.88,-80.29474722,25.96424444,,,
12,870952,1,1,1,95,0,6,86,0,'GOLDEN GLADES INTER',,'I95NB EXPRESS LANE','I95 NB HOV AT GG INTERCHN',99.99,11.463,1,87270901,0,25552754,80123940,0,4,1,1,11,1994,1,8,34000,2021,5,8.4,0,0,0,1,1,1,1,5,N,0,0,A,7,1,3,2,5,2,2,16,8.4,45.7,708.1,0,0,8.4,9.3,99.99,H,5,H,2,1.8,7,7,7,N,N,1,65.2,1,39.2,7,3,5,5,N,8,,,0,421,24,N,N,N,,,,0,0,0,,,0,,1,R,1,,1,0,0,1,0,0,0,3,1,,Y,N,58990,2043,0,N,12,G,7,6585.33,-80.21094444,25.92431667,,,
12,870953,1,3,7,826,1,6,86,36100,'Dadeland Mall Access',,'KENDALL WB - 826NB','SR-826 & KENDALL DR',99.99,0.209,0,87260004,0,25412636,80186000,1,3,1,1,12,1998,1,4,8300,2022,A,8.1,0,27,0,1,1,N,N,5,N,0,0,A,6,1,5,2,0,0,1,0,8.1,31.7,31.7,0,0,8.1,8.8,99.99,H,5.43,H,5.6,5,7,7,7,N,N,3,65,3,47,7,9,9,5,N,8,,,,722,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,0,1,0,0,0,6,0,,Y,N,14400,2042,0,N,12,G,7,278.96,-80.31666667,25.69065556,,,
12,870954,1,3,1,5,0,6,86,2681,'FEC RR & West Dixie Hwy',,'SR 5 & SR 856','Bisc Blvd & Ives Dairy Rd',99.99,39.517,0,87030000,0,25574930,80084900,0,3,1,1,14,2001,8,7,74500,2021,A,33.6,1,17,0,1,1,1,1,5,N,0,0,A,1,4,3,2,0,0,5,0,99.9,64,139.3,0,0,31.2,39.7,99.99,H,6.73,H,3.1,3,7,7,7,N,N,3,47,3,36.3,7,5,5,5,N,8,,,,521,24,N,N,N,,,,,,,,,0,,0,N,2,,1,0,0,1,2,0,0,4,0,,Y,N,129258,2043,0,N,12,G,7,5530.21,-80.14694444,25.96369444,,,
12,870955,1,2,1,1,0,6,86,0,'CANAL C-111',,'US 1 (SR 5)','11.5MI S/O SR-821 (116.5)',30.45,5.951,1,87010000,0,25172232,80264152,40,3,1,1,2,2010,3,2,28500,2021,A,24.4,3,0,0,1,1,1,1,5,0,0,0,A,1,6,5,2,0,0,3,0,12.2,23.7,71,0,0,24.4,25.9,99.99,N,5.3,N,0,0,8,8,8,9,N,3,50.3,3,42.8,8,9,N,5,8,8,,,,921,24,N,Y24,N,,1021,,,,,,,0,,2,N,2,,1,0,0,1,0,0,0,6,1,,Y,5,49448,2043,0,N,12,G,8,1838.9,-80.44486667,25.28953333,,,
12,870957,1,3,1,826,0,6,86,30000,'W 60TH ST (NW 114TH ST)',,'SR-826 (PALMETTO)','0.5MI. S OF W 68TH ST.',99.99,3.673,1,87260902,0,25523720,80192400,1,3,1,1,12,2002,13,5,23500,2022,A,59,3,0,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,1,0,99.9,32.3,32.3,0,0,59,60.4,99.99,H,5.18,H,4.6,0,7,7,8,N,N,3,42.5,3,38.6,7,9,9,5,N,8,,,,1122,24,N,N,N,,,,,,,,,0,,2,N,2,,1,0,0,1,0,0,0,2,0,,Y,N,40772,2042,0,N,12,G,7,1950.92,-80.32333333,25.877,,,
